over_25,specimen_date,nhser_name,s_na,s_positive,s_negative,s_na_adj1,s_positive_adj1,s_negative_adj1,s_na_adj2,s_positive_adj2,s_negative_adj2
TRUE,2020-04-02,London,42,0,0,42,0,0,42,0,0
TRUE,2020-04-02,South East,4,0,0,4,0,0,4,0,0
TRUE,2020-04-03,East of England,5,0,0,5,0,0,5,0,0
TRUE,2020-04-03,London,39,0,0,39,0,0,39,0,0
TRUE,2020-04-03,South East,5,0,0,5,0,0,5,0,0
TRUE,2020-04-03,South West,1,0,0,1,0,0,1,0,0
TRUE,2020-04-04,East of England,4,0,0,4,0,0,4,0,0
TRUE,2020-04-04,London,39,0,0,39,0,0,39,0,0
TRUE,2020-04-04,Midlands,10,0,1,10,0,1,10,0,1
TRUE,2020-04-04,South East,2,0,0,2,0,0,2,0,0
TRUE,2020-04-05,East of England,1,0,0,1,0,0,1,0,0
TRUE,2020-04-05,London,23,0,0,23,0,0,23,0,0
TRUE,2020-04-05,Midlands,21,0,0,21,0,0,21,0,0
TRUE,2020-04-05,North West,2,0,0,2,0,0,2,0,0
TRUE,2020-04-05,South East,1,0,0,1,0,0,1,0,0
TRUE,2020-04-06,East of England,2,0,0,2,0,0,2,0,0
TRUE,2020-04-06,London,20,0,0,20,0,0,20,0,0
TRUE,2020-04-06,Midlands,27,0,0,27,0,0,27,0,0
TRUE,2020-04-06,South East,2,0,0,2,0,0,2,0,0
TRUE,2020-04-07,East of England,11,0,0,11,0,0,11,0,0
TRUE,2020-04-07,London,47,0,0,47,0,0,47,0,0
TRUE,2020-04-07,Midlands,37,0,0,37,0,0,37,0,0
TRUE,2020-04-07,North East and Yorkshire,1,0,0,1,0,0,1,0,0
TRUE,2020-04-07,South East,3,0,0,3,0,0,3,0,0
TRUE,2020-04-08,East of England,6,0,0,6,0,0,6,0,0
TRUE,2020-04-08,London,38,0,0,38,0,0,38,0,0
TRUE,2020-04-08,Midlands,7,0,0,7,0,0,7,0,0
TRUE,2020-04-08,South East,6,0,0,6,0,0,6,0,0
TRUE,2020-04-09,East of England,3,0,0,3,0,0,3,0,0
TRUE,2020-04-09,London,22,1,0,22,1,0,22,1,0
TRUE,2020-04-09,Midlands,5,0,0,5,0,0,5,0,0
TRUE,2020-04-09,North East and Yorkshire,5,0,0,5,0,0,5,0,0
TRUE,2020-04-09,South East,3,0,0,3,0,0,3,0,0
TRUE,2020-04-10,East of England,3,0,0,3,0,0,3,0,0
TRUE,2020-04-10,London,40,1,0,40,1,0,40,1,0
TRUE,2020-04-10,Midlands,7,0,0,7,0,0,7,0,0
TRUE,2020-04-10,North East and Yorkshire,11,0,0,11,0,0,11,0,0
TRUE,2020-04-10,South East,9,0,0,9,0,0,9,0,0
TRUE,2020-04-11,East of England,2,0,0,2,0,0,2,0,0
TRUE,2020-04-11,London,27,0,0,27,0,0,27,0,0
TRUE,2020-04-11,Midlands,14,0,0,14,0,0,14,0,0
TRUE,2020-04-11,North East and Yorkshire,21,0,0,21,0,0,21,0,0
TRUE,2020-04-11,South East,4,0,0,4,0,0,4,0,0
TRUE,2020-04-12,East of England,4,0,0,4,0,0,4,0,0
TRUE,2020-04-12,London,82,0,0,82,0,0,82,0,0
TRUE,2020-04-12,Midlands,60,0,0,60,0,0,60,0,0
TRUE,2020-04-12,North East and Yorkshire,22,0,0,22,0,0,22,0,0
TRUE,2020-04-12,North West,2,0,0,2,0,0,2,0,0
TRUE,2020-04-12,South East,41,0,0,41,0,0,41,0,0
TRUE,2020-04-12,South West,1,0,0,1,0,0,1,0,0
TRUE,2020-04-13,East of England,5,0,0,5,0,0,5,0,0
TRUE,2020-04-13,London,33,0,0,33,0,0,33,0,0
TRUE,2020-04-13,Midlands,35,0,0,35,0,0,35,0,0
TRUE,2020-04-13,North East and Yorkshire,18,0,0,18,0,0,18,0,0
TRUE,2020-04-13,North West,1,0,0,1,0,0,1,0,0
TRUE,2020-04-13,South East,26,0,1,26,0,1,26,0,1
TRUE,2020-04-13,South West,1,0,0,1,0,0,1,0,0
TRUE,2020-04-14,East of England,6,0,0,6,0,0,6,0,0
TRUE,2020-04-14,London,46,0,0,46,0,0,46,0,0
TRUE,2020-04-14,Midlands,19,0,0,19,0,0,19,0,0
TRUE,2020-04-14,North East and Yorkshire,17,0,0,17,0,0,17,0,0
TRUE,2020-04-14,South East,45,0,0,45,0,0,45,0,0
TRUE,2020-04-15,East of England,27,0,1,27,0,1,27,0,1
TRUE,2020-04-15,London,96,0,0,96,0,0,96,0,0
TRUE,2020-04-15,Midlands,84,0,0,84,0,0,84,0,0
TRUE,2020-04-15,North East and Yorkshire,131,0,2,131,0,2,131,0,2
TRUE,2020-04-15,North West,107,1,0,108,0,0,107,0,1
TRUE,2020-04-15,South East,67,0,0,67,0,0,67,0,0
TRUE,2020-04-16,East of England,43,1,0,44,0,0,43,0,1
TRUE,2020-04-16,London,82,0,1,82,0,1,82,0,1
TRUE,2020-04-16,Midlands,194,1,2,194,1,2,194,1,2
TRUE,2020-04-16,North East and Yorkshire,189,1,0,190,0,0,189,0,1
TRUE,2020-04-16,North West,184,0,1,184,0,1,184,0,1
TRUE,2020-04-16,South East,35,0,0,35,0,0,35,0,0
TRUE,2020-04-16,South West,19,0,0,19,0,0,19,0,0
TRUE,2020-04-17,East of England,70,1,0,70,1,0,70,1,0
TRUE,2020-04-17,London,144,0,0,144,0,0,144,0,0
TRUE,2020-04-17,Midlands,117,2,0,118,1,0,117,1,1
TRUE,2020-04-17,North East and Yorkshire,120,1,1,121,0,1,120,0,2
TRUE,2020-04-17,North West,6,0,0,6,0,0,6,0,0
TRUE,2020-04-17,South East,70,0,0,70,0,0,70,0,0
TRUE,2020-04-17,South West,23,0,0,23,0,0,23,0,0
TRUE,2020-04-18,East of England,69,0,0,69,0,0,69,0,0
TRUE,2020-04-18,London,93,1,0,94,0,0,93,0,1
TRUE,2020-04-18,Midlands,285,2,3,286,1,3,285,2,3
TRUE,2020-04-18,North East and Yorkshire,234,1,2,235,0,2,234,0,3
TRUE,2020-04-18,North West,391,4,2,393,2,2,391,2,4
TRUE,2020-04-18,South East,119,0,0,119,0,0,119,0,0
TRUE,2020-04-18,South West,21,0,0,21,0,0,21,0,0
TRUE,2020-04-19,East of England,125,0,1,125,0,1,125,0,1
TRUE,2020-04-19,London,143,0,0,143,0,0,143,0,0
TRUE,2020-04-19,Midlands,179,3,1,180,2,1,179,2,2
TRUE,2020-04-19,North East and Yorkshire,292,0,0,292,0,0,292,0,0
TRUE,2020-04-19,North West,219,2,0,220,1,0,219,1,1
TRUE,2020-04-19,South East,97,0,3,97,0,3,97,0,3
TRUE,2020-04-19,South West,45,0,0,45,0,0,45,0,0
TRUE,2020-04-20,East of England,76,0,0,76,0,0,76,0,0
TRUE,2020-04-20,London,49,0,0,49,0,0,49,0,0
TRUE,2020-04-20,Midlands,69,0,0,69,0,0,69,0,0
TRUE,2020-04-20,North East and Yorkshire,122,0,0,122,0,0,122,0,0
TRUE,2020-04-20,North West,145,1,1,146,0,1,145,0,2
TRUE,2020-04-20,South East,31,0,0,31,0,0,31,0,0
TRUE,2020-04-20,South West,8,0,0,8,0,0,8,0,0
TRUE,2020-04-21,East of England,103,1,0,104,0,0,103,0,1
TRUE,2020-04-21,London,115,0,0,115,0,0,115,0,0
TRUE,2020-04-21,Midlands,198,1,0,198,1,0,198,1,0
TRUE,2020-04-21,North East and Yorkshire,94,0,0,94,0,0,94,0,0
TRUE,2020-04-21,North West,131,1,1,131,1,1,131,1,1
TRUE,2020-04-21,South East,138,1,2,139,0,2,138,0,3
TRUE,2020-04-21,South West,48,0,0,48,0,0,48,0,0
TRUE,2020-04-22,East of England,226,0,0,226,0,0,226,0,0
TRUE,2020-04-22,London,109,0,1,109,0,1,109,0,1
TRUE,2020-04-22,Midlands,409,1,1,410,0,1,409,0,2
TRUE,2020-04-22,North East and Yorkshire,364,6,0,368,2,0,364,2,4
TRUE,2020-04-22,North West,382,2,2,383,1,2,382,1,3
TRUE,2020-04-22,South East,203,0,0,203,0,0,203,0,0
TRUE,2020-04-22,South West,112,0,0,112,0,0,112,0,0
TRUE,2020-04-23,East of England,182,0,0,182,0,0,182,0,0
TRUE,2020-04-23,London,184,1,1,185,0,1,184,0,2
TRUE,2020-04-23,Midlands,309,4,3,313,0,3,309,2,5
TRUE,2020-04-23,North East and Yorkshire,252,4,0,255,1,0,252,1,3
TRUE,2020-04-23,North West,319,0,1,319,0,1,319,0,1
TRUE,2020-04-23,South East,245,2,1,247,0,1,245,0,3
TRUE,2020-04-23,South West,86,0,2,86,0,2,86,0,2
TRUE,2020-04-24,East of England,121,1,1,121,1,1,121,1,1
TRUE,2020-04-24,London,120,0,0,120,0,0,120,0,0
TRUE,2020-04-24,Midlands,246,0,0,246,0,0,246,0,0
TRUE,2020-04-24,North East and Yorkshire,292,5,0,294,3,0,292,3,2
TRUE,2020-04-24,North West,266,2,1,266,2,1,266,2,1
TRUE,2020-04-24,South East,210,5,0,214,1,0,210,2,3
TRUE,2020-04-24,South West,112,0,0,112,0,0,112,0,0
TRUE,2020-04-25,East of England,145,0,0,145,0,0,145,0,0
TRUE,2020-04-25,London,155,0,1,155,0,1,155,0,1
TRUE,2020-04-25,Midlands,252,2,1,252,2,1,252,2,1
TRUE,2020-04-25,North East and Yorkshire,245,2,0,246,1,0,245,1,1
TRUE,2020-04-25,North West,217,1,1,217,1,1,217,1,1
TRUE,2020-04-25,South East,220,1,1,220,1,1,220,1,1
TRUE,2020-04-25,South West,102,1,0,103,0,0,102,0,1
TRUE,2020-04-26,East of England,191,1,1,191,1,1,191,1,1
TRUE,2020-04-26,London,197,0,3,197,0,3,197,0,3
TRUE,2020-04-26,Midlands,217,2,0,218,1,0,217,1,1
TRUE,2020-04-26,North East and Yorkshire,267,4,0,269,2,0,267,2,2
TRUE,2020-04-26,North West,142,0,1,142,0,1,142,0,1
TRUE,2020-04-26,South East,248,2,1,250,0,1,248,0,3
TRUE,2020-04-26,South West,174,0,0,174,0,0,174,0,0
TRUE,2020-04-27,East of England,229,4,0,232,1,0,229,1,3
TRUE,2020-04-27,London,202,0,1,202,0,1,202,0,1
TRUE,2020-04-27,Midlands,292,2,0,293,1,0,292,2,0
TRUE,2020-04-27,North East and Yorkshire,267,1,2,268,0,2,267,0,3
TRUE,2020-04-27,North West,207,1,0,207,1,0,207,1,0
TRUE,2020-04-27,South East,245,0,1,245,0,1,245,0,1
TRUE,2020-04-27,South West,173,2,0,175,0,0,173,0,2
TRUE,2020-04-28,East of England,217,0,0,217,0,0,217,0,0
TRUE,2020-04-28,London,119,0,0,119,0,0,119,0,0
TRUE,2020-04-28,Midlands,220,1,0,221,0,0,220,1,0
TRUE,2020-04-28,North East and Yorkshire,340,3,2,341,2,2,340,2,3
TRUE,2020-04-28,North West,242,1,0,243,0,0,242,1,0
TRUE,2020-04-28,South East,270,0,1,270,0,1,270,0,1
TRUE,2020-04-28,South West,140,0,0,140,0,0,140,0,0
TRUE,2020-04-29,East of England,231,2,0,233,0,0,231,0,2
TRUE,2020-04-29,London,164,1,1,165,0,1,164,0,2
TRUE,2020-04-29,Midlands,395,3,1,397,1,1,395,2,2
TRUE,2020-04-29,North East and Yorkshire,461,4,3,464,1,3,461,1,6
TRUE,2020-04-29,North West,351,5,2,353,3,2,351,5,2
TRUE,2020-04-29,South East,337,1,2,338,0,2,337,0,3
TRUE,2020-04-29,South West,190,0,2,190,0,2,190,0,2
TRUE,2020-04-30,East of England,202,0,0,202,0,0,202,0,0
TRUE,2020-04-30,London,156,0,0,156,0,0,156,0,0
TRUE,2020-04-30,Midlands,398,3,0,398,3,0,398,3,0
TRUE,2020-04-30,North East and Yorkshire,410,4,0,413,1,0,410,3,1
TRUE,2020-04-30,North West,335,2,1,337,0,1,335,1,2
TRUE,2020-04-30,South East,315,3,1,317,1,1,315,2,2
TRUE,2020-04-30,South West,146,0,0,146,0,0,146,0,0
TRUE,2020-05-01,East of England,216,2,0,218,0,0,216,0,2
TRUE,2020-05-01,London,137,0,0,137,0,0,137,0,0
TRUE,2020-05-01,Midlands,394,1,0,395,0,0,394,0,1
TRUE,2020-05-01,North East and Yorkshire,439,7,1,446,0,1,439,2,6
TRUE,2020-05-01,North West,320,0,1,320,0,1,320,0,1
TRUE,2020-05-01,South East,246,0,1,246,0,1,246,0,1
TRUE,2020-05-01,South West,138,0,0,138,0,0,138,0,0
TRUE,2020-05-02,East of England,152,0,1,152,0,1,152,0,1
TRUE,2020-05-02,London,106,1,0,107,0,0,106,1,0
TRUE,2020-05-02,Midlands,254,4,0,255,3,0,254,3,1
TRUE,2020-05-02,North East and Yorkshire,280,3,0,283,0,0,280,1,2
TRUE,2020-05-02,North West,193,2,0,195,0,0,193,1,1
TRUE,2020-05-02,South East,208,1,2,209,0,2,208,1,2
TRUE,2020-05-02,South West,128,0,0,128,0,0,128,0,0
TRUE,2020-05-03,East of England,175,0,0,175,0,0,175,0,0
TRUE,2020-05-03,London,92,0,1,92,0,1,92,0,1
TRUE,2020-05-03,Midlands,282,6,1,287,1,1,282,2,5
TRUE,2020-05-03,North East and Yorkshire,281,3,0,283,1,0,281,1,2
TRUE,2020-05-03,North West,270,2,1,271,1,1,270,1,2
TRUE,2020-05-03,South East,207,0,1,207,0,1,207,0,1
TRUE,2020-05-03,South West,91,0,0,91,0,0,91,0,0
TRUE,2020-05-04,East of England,144,1,1,144,1,1,144,1,1
TRUE,2020-05-04,London,88,0,0,88,0,0,88,0,0
TRUE,2020-05-04,Midlands,188,1,0,189,0,0,188,0,1
TRUE,2020-05-04,North East and Yorkshire,194,3,1,195,2,1,194,2,2
TRUE,2020-05-04,North West,140,1,1,141,0,1,140,1,1
TRUE,2020-05-04,South East,249,3,1,252,0,1,249,2,2
TRUE,2020-05-04,South West,83,2,0,83,2,0,83,2,0
TRUE,2020-05-05,East of England,150,1,0,151,0,0,150,0,1
TRUE,2020-05-05,London,69,0,2,69,0,2,69,0,2
TRUE,2020-05-05,Midlands,272,1,0,272,1,0,272,1,0
TRUE,2020-05-05,North East and Yorkshire,300,0,1,300,0,1,300,0,1
TRUE,2020-05-05,North West,233,0,1,233,0,1,233,0,1
TRUE,2020-05-05,South East,194,0,1,194,0,1,194,0,1
TRUE,2020-05-05,South West,95,0,2,95,0,2,95,0,2
TRUE,2020-05-06,East of England,205,0,0,205,0,0,205,0,0
TRUE,2020-05-06,London,107,0,0,107,0,0,107,0,0
TRUE,2020-05-06,Midlands,352,2,2,354,0,2,352,0,4
TRUE,2020-05-06,North East and Yorkshire,288,3,0,290,1,0,288,1,2
TRUE,2020-05-06,North West,289,0,1,289,0,1,289,0,1
TRUE,2020-05-06,South East,224,0,0,224,0,0,224,0,0
TRUE,2020-05-06,South West,118,0,0,118,0,0,118,0,0
TRUE,2020-05-07,East of England,185,0,0,185,0,0,185,0,0
TRUE,2020-05-07,London,109,1,0,110,0,0,109,1,0
TRUE,2020-05-07,Midlands,320,2,2,321,1,2,320,1,3
TRUE,2020-05-07,North East and Yorkshire,333,7,1,339,1,1,333,1,7
TRUE,2020-05-07,North West,252,4,4,255,1,4,252,2,6
TRUE,2020-05-07,South East,237,1,0,238,0,0,237,1,0
TRUE,2020-05-07,South West,91,1,1,92,0,1,91,0,2
TRUE,2020-05-08,East of England,122,0,1,122,0,1,122,0,1
TRUE,2020-05-08,London,91,1,1,91,1,1,91,1,1
TRUE,2020-05-08,Midlands,305,2,0,306,1,0,305,1,1
TRUE,2020-05-08,North East and Yorkshire,261,2,3,263,0,3,261,1,4
TRUE,2020-05-08,North West,254,0,1,254,0,1,254,0,1
TRUE,2020-05-08,South East,200,0,0,200,0,0,200,0,0
TRUE,2020-05-08,South West,123,0,0,123,0,0,123,0,0
TRUE,2020-05-09,East of England,97,1,0,98,0,0,97,1,0
TRUE,2020-05-09,London,58,0,1,58,0,1,58,0,1
TRUE,2020-05-09,Midlands,136,0,1,136,0,1,136,0,1
TRUE,2020-05-09,North East and Yorkshire,154,1,2,155,0,2,154,0,3
TRUE,2020-05-09,North West,145,0,0,145,0,0,145,0,0
TRUE,2020-05-09,South East,109,1,0,110,0,0,109,0,1
TRUE,2020-05-09,South West,56,0,0,56,0,0,56,0,0
TRUE,2020-05-10,East of England,121,1,0,122,0,0,121,0,1
TRUE,2020-05-10,London,75,0,0,75,0,0,75,0,0
TRUE,2020-05-10,Midlands,227,1,1,228,0,1,227,0,2
TRUE,2020-05-10,North East and Yorkshire,253,3,1,256,0,1,253,0,4
TRUE,2020-05-10,North West,184,2,0,185,1,0,184,1,1
TRUE,2020-05-10,South East,174,0,0,174,0,0,174,0,0
TRUE,2020-05-10,South West,78,0,0,78,0,0,78,0,0
TRUE,2020-05-11,East of England,203,0,0,203,0,0,203,0,0
TRUE,2020-05-11,London,82,0,0,82,0,0,82,0,0
TRUE,2020-05-11,Midlands,279,2,3,281,0,3,279,0,5
TRUE,2020-05-11,North East and Yorkshire,363,4,0,365,2,0,363,2,2
TRUE,2020-05-11,North West,239,3,1,240,2,1,239,2,2
TRUE,2020-05-11,South East,265,1,1,266,0,1,265,0,2
TRUE,2020-05-11,South West,181,1,0,182,0,0,181,0,1
TRUE,2020-05-12,East of England,155,0,1,155,0,1,155,0,1
TRUE,2020-05-12,London,104,1,0,105,0,0,104,0,1
TRUE,2020-05-12,Midlands,347,2,0,349,0,0,347,1,1
TRUE,2020-05-12,North East and Yorkshire,318,5,3,322,1,3,318,2,6
TRUE,2020-05-12,North West,298,3,0,300,1,0,298,1,2
TRUE,2020-05-12,South East,220,1,0,221,0,0,220,0,1
TRUE,2020-05-12,South West,124,1,0,125,0,0,124,0,1
TRUE,2020-05-13,East of England,180,1,0,181,0,0,180,0,1
TRUE,2020-05-13,London,101,1,0,102,0,0,101,0,1
TRUE,2020-05-13,Midlands,289,2,0,290,1,0,289,2,0
TRUE,2020-05-13,North East and Yorkshire,297,5,1,300,2,1,297,3,3
TRUE,2020-05-13,North West,308,1,0,308,1,0,308,1,0
TRUE,2020-05-13,South East,272,0,1,272,0,1,272,0,1
TRUE,2020-05-13,South West,125,1,0,125,1,0,125,1,0
TRUE,2020-05-14,East of England,124,0,0,124,0,0,124,0,0
TRUE,2020-05-14,London,63,0,0,63,0,0,63,0,0
TRUE,2020-05-14,Midlands,274,1,1,275,0,1,274,0,2
TRUE,2020-05-14,North East and Yorkshire,237,3,0,239,1,0,237,2,1
TRUE,2020-05-14,North West,210,4,1,212,2,1,210,2,3
TRUE,2020-05-14,South East,140,1,0,141,0,0,140,0,1
TRUE,2020-05-14,South West,53,0,0,53,0,0,53,0,0
TRUE,2020-05-15,East of England,103,0,1,103,0,1,103,0,1
TRUE,2020-05-15,London,55,0,0,55,0,0,55,0,0
TRUE,2020-05-15,Midlands,262,2,0,262,2,0,262,2,0
TRUE,2020-05-15,North East and Yorkshire,239,3,1,241,1,1,239,1,3
TRUE,2020-05-15,North West,191,1,1,191,1,1,191,1,1
TRUE,2020-05-15,South East,110,0,0,110,0,0,110,0,0
TRUE,2020-05-15,South West,55,0,0,55,0,0,55,0,0
TRUE,2020-05-16,East of England,94,0,0,94,0,0,94,0,0
TRUE,2020-05-16,London,41,0,0,41,0,0,41,0,0
TRUE,2020-05-16,Midlands,220,6,0,223,3,0,220,3,3
TRUE,2020-05-16,North East and Yorkshire,230,1,0,230,1,0,230,1,0
TRUE,2020-05-16,North West,183,0,0,183,0,0,183,0,0
TRUE,2020-05-16,South East,98,1,0,99,0,0,98,0,1
TRUE,2020-05-16,South West,59,0,0,59,0,0,59,0,0
TRUE,2020-05-17,East of England,69,0,0,69,0,0,69,0,0
TRUE,2020-05-17,London,34,0,0,34,0,0,34,0,0
TRUE,2020-05-17,Midlands,204,0,0,204,0,0,204,0,0
TRUE,2020-05-17,North East and Yorkshire,181,3,0,184,0,0,181,0,3
TRUE,2020-05-17,North West,124,2,0,125,1,0,124,2,0
TRUE,2020-05-17,South East,125,0,0,125,0,0,125,0,0
TRUE,2020-05-17,South West,59,0,0,59,0,0,59,0,0
TRUE,2020-05-18,East of England,126,0,1,126,0,1,126,0,1
TRUE,2020-05-18,London,54,0,0,54,0,0,54,0,0
TRUE,2020-05-18,Midlands,248,1,0,249,0,0,248,1,0
TRUE,2020-05-18,North East and Yorkshire,221,3,0,223,1,0,221,2,1
TRUE,2020-05-18,North West,161,2,3,162,1,3,161,1,4
TRUE,2020-05-18,South East,182,2,0,184,0,0,182,0,2
TRUE,2020-05-18,South West,63,0,0,63,0,0,63,0,0
TRUE,2020-05-19,East of England,108,0,0,108,0,0,108,0,0
TRUE,2020-05-19,London,65,1,0,66,0,0,65,0,1
TRUE,2020-05-19,Midlands,325,2,0,326,1,0,325,1,1
TRUE,2020-05-19,North East and Yorkshire,329,1,0,329,1,0,329,1,0
TRUE,2020-05-19,North West,290,1,0,291,0,0,290,0,1
TRUE,2020-05-19,South East,155,0,0,155,0,0,155,0,0
TRUE,2020-05-19,South West,64,2,0,65,1,0,64,1,1
TRUE,2020-05-20,East of England,138,0,0,138,0,0,138,0,0
TRUE,2020-05-20,London,67,1,1,68,0,1,67,0,2
TRUE,2020-05-20,Midlands,313,3,2,315,1,2,313,1,4
TRUE,2020-05-20,North East and Yorkshire,276,1,2,277,0,2,276,0,3
TRUE,2020-05-20,North West,261,2,0,263,0,0,261,1,1
TRUE,2020-05-20,South East,178,1,0,179,0,0,178,1,0
TRUE,2020-05-20,South West,77,0,0,77,0,0,77,0,0
TRUE,2020-05-21,East of England,124,0,0,124,0,0,124,0,0
TRUE,2020-05-21,London,94,0,1,94,0,1,94,0,1
TRUE,2020-05-21,Midlands,298,1,0,299,0,0,298,0,1
TRUE,2020-05-21,North East and Yorkshire,304,5,1,307,2,1,304,3,3
TRUE,2020-05-21,North West,251,1,0,252,0,0,251,1,0
TRUE,2020-05-21,South East,157,1,1,157,1,1,157,1,1
TRUE,2020-05-21,South West,52,0,0,52,0,0,52,0,0
TRUE,2020-05-22,East of England,82,0,0,82,0,0,82,0,0
TRUE,2020-05-22,London,39,0,0,39,0,0,39,0,0
TRUE,2020-05-22,Midlands,215,0,0,215,0,0,215,0,0
TRUE,2020-05-22,North East and Yorkshire,243,2,0,245,0,0,243,0,2
TRUE,2020-05-22,North West,194,0,0,194,0,0,194,0,0
TRUE,2020-05-22,South East,109,2,0,111,0,0,109,0,2
TRUE,2020-05-22,South West,43,3,0,45,1,0,43,1,2
TRUE,2020-05-23,East of England,73,0,1,73,0,1,73,0,1
TRUE,2020-05-23,London,45,0,0,45,0,0,45,0,0
TRUE,2020-05-23,Midlands,168,0,1,168,0,1,168,0,1
TRUE,2020-05-23,North East and Yorkshire,167,1,0,167,1,0,167,1,0
TRUE,2020-05-23,North West,145,0,2,145,0,2,145,0,2
TRUE,2020-05-23,South East,71,1,0,72,0,0,71,0,1
TRUE,2020-05-23,South West,22,0,0,22,0,0,22,0,0
TRUE,2020-05-24,East of England,50,0,1,50,0,1,50,0,1
TRUE,2020-05-24,London,25,0,0,25,0,0,25,0,0
TRUE,2020-05-24,Midlands,173,0,0,173,0,0,173,0,0
TRUE,2020-05-24,North East and Yorkshire,160,1,0,160,1,0,160,1,0
TRUE,2020-05-24,North West,132,1,0,133,0,0,132,0,1
TRUE,2020-05-24,South East,63,0,2,63,0,2,63,0,2
TRUE,2020-05-24,South West,41,0,1,41,0,1,41,0,1
TRUE,2020-05-25,East of England,60,0,0,60,0,0,60,0,0
TRUE,2020-05-25,London,33,0,0,33,0,0,33,0,0
TRUE,2020-05-25,Midlands,216,1,0,217,0,0,216,0,1
TRUE,2020-05-25,North East and Yorkshire,189,1,0,190,0,0,189,0,1
TRUE,2020-05-25,North West,137,0,0,137,0,0,137,0,0
TRUE,2020-05-25,South East,77,1,0,78,0,0,77,0,1
TRUE,2020-05-25,South West,32,0,0,32,0,0,32,0,0
TRUE,2020-05-26,East of England,82,1,0,82,1,0,82,1,0
TRUE,2020-05-26,London,27,1,0,28,0,0,27,0,1
TRUE,2020-05-26,Midlands,167,0,1,167,0,1,167,0,1
TRUE,2020-05-26,North East and Yorkshire,202,3,0,204,1,0,202,1,2
TRUE,2020-05-26,North West,156,1,1,156,1,1,156,1,1
TRUE,2020-05-26,South East,89,0,0,89,0,0,89,0,0
TRUE,2020-05-26,South West,51,0,0,51,0,0,51,0,0
TRUE,2020-05-27,East of England,77,0,0,77,0,0,77,0,0
TRUE,2020-05-27,London,44,0,1,44,0,1,44,0,1
TRUE,2020-05-27,Midlands,225,1,0,225,1,0,225,1,0
TRUE,2020-05-27,North East and Yorkshire,226,2,1,228,0,1,226,2,1
TRUE,2020-05-27,North West,161,2,0,161,2,0,161,2,0
TRUE,2020-05-27,South East,120,1,1,121,0,1,120,0,2
TRUE,2020-05-27,South West,69,0,0,69,0,0,69,0,0
TRUE,2020-05-28,East of England,96,0,0,96,0,0,96,0,0
TRUE,2020-05-28,London,31,0,1,31,0,1,31,0,1
TRUE,2020-05-28,Midlands,197,2,1,199,0,1,197,0,3
TRUE,2020-05-28,North East and Yorkshire,217,2,0,218,1,0,217,1,1
TRUE,2020-05-28,North West,198,2,1,200,0,1,198,1,2
TRUE,2020-05-28,South East,123,0,0,123,0,0,123,0,0
TRUE,2020-05-28,South West,66,0,0,66,0,0,66,0,0
TRUE,2020-05-29,East of England,81,0,0,81,0,0,81,0,0
TRUE,2020-05-29,London,23,0,0,23,0,0,23,0,0
TRUE,2020-05-29,Midlands,190,2,1,191,1,1,190,2,1
TRUE,2020-05-29,North East and Yorkshire,174,1,0,175,0,0,174,0,1
TRUE,2020-05-29,North West,181,0,0,181,0,0,181,0,0
TRUE,2020-05-29,South East,103,0,0,103,0,0,103,0,0
TRUE,2020-05-29,South West,47,0,0,47,0,0,47,0,0
TRUE,2020-05-30,East of England,37,1,0,37,1,0,37,1,0
TRUE,2020-05-30,London,16,0,0,16,0,0,16,0,0
TRUE,2020-05-30,Midlands,153,1,0,154,0,0,153,0,1
TRUE,2020-05-30,North East and Yorkshire,121,4,0,124,1,0,121,2,2
TRUE,2020-05-30,North West,115,0,0,115,0,0,115,0,0
TRUE,2020-05-30,South East,73,0,0,73,0,0,73,0,0
TRUE,2020-05-30,South West,26,0,0,26,0,0,26,0,0
TRUE,2020-05-31,East of England,18,0,0,18,0,0,18,0,0
TRUE,2020-05-31,London,20,1,0,20,1,0,20,1,0
TRUE,2020-05-31,Midlands,140,0,0,140,0,0,140,0,0
TRUE,2020-05-31,North East and Yorkshire,128,0,0,128,0,0,128,0,0
TRUE,2020-05-31,North West,135,1,1,136,0,1,135,0,2
TRUE,2020-05-31,South East,80,1,0,81,0,0,80,0,1
TRUE,2020-05-31,South West,29,0,0,29,0,0,29,0,0
TRUE,2020-06-01,East of England,71,0,0,71,0,0,71,0,0
TRUE,2020-06-01,London,22,0,0,22,0,0,22,0,0
TRUE,2020-06-01,Midlands,200,2,0,202,0,0,200,1,1
TRUE,2020-06-01,North East and Yorkshire,144,1,1,144,1,1,144,1,1
TRUE,2020-06-01,North West,151,1,0,152,0,0,151,0,1
TRUE,2020-06-01,South East,112,1,0,113,0,0,112,0,1
TRUE,2020-06-01,South West,24,0,0,24,0,0,24,0,0
TRUE,2020-06-02,East of England,60,0,1,60,0,1,60,0,1
TRUE,2020-06-02,London,22,0,0,22,0,0,22,0,0
TRUE,2020-06-02,Midlands,188,2,1,189,1,1,188,1,2
TRUE,2020-06-02,North East and Yorkshire,151,0,1,151,0,1,151,0,1
TRUE,2020-06-02,North West,156,2,0,158,0,0,156,1,1
TRUE,2020-06-02,South East,124,0,1,124,0,1,124,0,1
TRUE,2020-06-02,South West,25,0,0,25,0,0,25,0,0
TRUE,2020-06-03,East of England,57,1,1,58,0,1,57,0,2
TRUE,2020-06-03,London,31,0,0,31,0,0,31,0,0
